"","id","publish","title","viewCount","likeCount","dislikeCount","commentCount"
"1","TCsl7AcmUd4","2017-09-01T04:58:09.000Z","尾崎裕哉「Glory Days」アニメ版（Official Music Video）",424865,7599,96,275
"2","qvaLAnmoKk8","2017-08-18T08:51:01.000Z","AKLO×JAY’ED Teaser",4387,80,4,7
"3","ycTgQjJS2GI","2017-08-18T10:00:06.000Z","AKLO×JAY’ED「Different Man」Music Video",166122,3701,55,261
"4","0-oJLmTxnQ8","2017-08-20T15:00:01.000Z","TORIENA 「MELANCOZMO」MUSIC VIDEO",19079,698,25,29
"5","dtREtX8kvRg","2017-08-04T09:00:01.000Z","HAN-KUN <U+2013> 希望の空 (Prod. by Steady Music)",105227,1125,42,60
"6","0QJFtZq_VKE","2017-07-27T09:00:00.000Z","HAN-KUN - MELODY OF LOVE (Live at Billboard LIVE TOKYO)",32125,525,31,27
"7","zfF4h8K67pk","2017-07-22T10:30:30.000Z","小松未可子「Maybe the next waltz」YouTube ver.＋カップリング曲ダイジェスト",318907,3748,100,229
"8","a66kpODps-c","2017-07-13T09:00:00.000Z","HAN-KUN <U+2013> 無問題 (Official Music Video)",99174,1132,50,128
"9","1aTcbzPsvaQ","2017-07-09T17:00:00.000Z","小松未可子「Maybe the next waltz」ティザースポット",21558,240,12,15
"10","rYLI5bOGqrM","2017-07-21T15:00:07.000Z","Pa's Lam System - I’m Coming (2017 Version)",12142,341,5,23
"11","11TEm23Fmhk","2017-06-16T11:00:03.000Z","SALU / LIFE STYLE feat. 漢 a.k.a. GAMI, D.O (Prod. by Chaki Zulu)【Official Music Video】",2391083,18448,877,1441
"12","2UuYYVnsAKQ","2017-05-31T08:41:15.000Z","HYUKOH 1st Full  Album『23』日本ライセンス盤6/7発売トレーラー",256378,71,10,10
"13","kuwP2ELlm4k","2017-05-23T15:00:03.000Z","SALU / 夜に失くす feat. ゆるふわギャング (Ryugo Ishida, Sophiee)【Official Music Video】",731885,6260,216,362
"14","e49hrvnMEZ0","2017-05-02T03:00:03.000Z","SALU / WALK THIS WAY (Official Music Video)",922364,7803,251,436
"15","FhNfC2bPPRY","2017-03-31T12:00:02.000Z","小松未可子「HEARTRAIL」from New Album「Blooming Maps」",156531,895,129,42
"16","7NlOpi6BVjU","2017-04-04T09:00:03.000Z","SALU / YEDI (Official Music Video)",293588,3604,142,360
"17","Gwo09-JHx6U","2017-03-31T09:00:00.000Z","尾崎裕哉 / 27 [LET FREEDOM RING TOUR 2017 at EX THEATER ROPPONGI]",85029,695,29,60
"18","taYlvd5ULTs","2017-03-17T08:46:28.000Z","尾崎裕哉「LET FREEDOM RING」Official Audio",10441,175,4,7
"19","lhmBeu6euCQ","2017-03-06T19:00:02.000Z","尾崎裕哉「サムデイ・スマイル」Official Music Video",542547,3783,174,258
"20","Ysbrlo3GHaE","2017-02-24T08:59:41.000Z","FIVE NEW OLD - footage from WIDE AWAKE TOUR FINAL at SHIBUYA CLUB QUATTRO",7558,84,5,2
"21","qKbE4PozHJo","2017-02-23T12:00:04.000Z","小松未可子「Catch me if you JAZZ」試聴用MV",54647,661,14,40
"22","T9nqwircaGI","2017-02-02T09:35:04.000Z","DOBERMAN INFINITY 3周年特別記念公演『ⅲ -three-』teaser",7977,125,2,5
"23","tz0AjinxJ6Q","2017-01-09T03:00:03.000Z","小松未可子「純真エチュード」試聴用MV",58440,578,21,41
"24","gy-P8eTxSJk","2016-11-01T03:00:30.000Z","DOBERMAN INFINITY「TERMINAL」60sec SPOT",24925,259,8,12
"25","X18veVx-U3c","2016-10-19T08:25:59.000Z","DOBERMAN INFINITY 2nd AL「TERMINAL」LIVE DVD SPOT",92405,680,9,34
"26","_AGpw2nEMGA","2016-10-10T20:00:03.000Z","DOBERMAN INFINITY「Finally I...」MV ( from 「TERMINAL」)",732488,4818,96,296
"27","vVrUXLxultU","2016-10-05T23:00:14.000Z","SKY-HI × SALU / Sleep Walking メイキング映像",217417,1635,28,123
"28","X4uSTeqg5cw","2016-10-05T23:00:42.000Z","SKY-HI × SALU / Sleep Walking (Official Music Video)",435300,4092,61,253
"29","6va722JjsMw","2016-09-01T10:14:46.000Z","SALU / How Beautiful",89670,888,36,76
"30","_pILY2wa-wI","2016-08-30T03:00:00.000Z","小松未可子「Imagine day, Imagine life!」トレイラー",88251,751,23,47
"31","2FRu70vOEtA","2016-08-23T15:00:01.000Z","HAN-KUN - #IROIRO (Official Music Video)",257484,1459,40,131
"32","UnOhQVnK_ys","2016-08-17T15:00:01.000Z","Pa's Lam System - TWISTSTEP",119247,1539,27,78
"33","RpSN4iMFMaM","2016-07-21T03:00:30.000Z","AKLO / Outside the Frame",205936,2070,39,210
"34","658QfW77V_w","2016-06-27T06:00:01.000Z","HAN-KUN - Island Vibes (Official Lyric Video)",248845,1313,26,66
"35","dss3PGHiQqM","2016-06-29T20:00:01.000Z","DOBERMAN INFINITY「GA GA SUMMER」MV",1750606,7629,192,275
"36","TS_Da_J6HT0","2016-06-12T15:00:16.000Z","AKLO / McLaren (Official Music Video)",758460,4569,131,359
"37","p3aBmzTzOfw","2016-06-08T15:00:02.000Z","AKLO / McLaren (Official Music Video) -Teaser-",24966,167,4,17
"38","fl06Wi8r1po","2016-05-10T03:01:39.000Z","phatmans after school『シリアル』（from 2nd Album『アンクロニクル』）Music Video",387318,3302,50,129
"39","ECx880X5qvA","2016-04-27T06:00:00.000Z","SALU / Nipponia Nippon",414989,3797,124,291
"40","OWa1eTDOIaQ","2016-03-18T15:00:01.000Z","SALU / Tomorrowland (Music by tofubeats)",664485,3950,86,219
"41","08a2vRG41SI","2016-03-05T04:56:30.000Z","DOBERMAN INFINITY「いつか」MV",882881,4460,98,119
"42","pLaE6tZjJ24","2016-01-19T02:11:18.000Z","MY LITTLE LOVER 20th ANNIVERSARY LIVE　～acoakko & evergreen～ （30秒ティーザー映像）",24904,34,3,0
"43","U1qcU9qm_LY","2016-01-01T02:57:39.000Z","AKLO ""We Go On"" feat.SALU, H.Teflon",471331,2801,63,187
"44","FR3pHNnShmo","2015-12-24T15:00:00.000Z","My Little Lover / 「ターミナル」 akko verフルサイズ (Official Music Video)",169914,587,10,20
"45","UN8LkdfgeBE","2015-12-21T10:00:00.000Z","SALU / AFURI",290662,1972,38,81
"46","zbYz4K3mWKE","2015-12-01T17:38:40.000Z","DOBERMAN INFINITY 1st ALBUM「THE LINE」 (TEASER SPOT )",27483,238,11,4
"47","ZcZ_W8toQHw","2015-11-16T13:15:39.000Z","DOBERMAN INFINITY「XROSS THE LINE」MV ( from「THE LINE」)",759436,3212,60,77
"48","kyHCWJC3t9c","2015-11-02T13:01:51.000Z","DOBERMAN INFINITY「ON WAY HOME」MV ( from「THE  LINE」)",577053,2968,34,74
"49","-Mcu0-ujSgY","2015-10-17T03:00:01.000Z","HAN-KUN - TONIGHT (Official Music Video) [Preview]",109053,542,17,31
"50","SrrGjuwKu6c","2015-10-12T13:58:14.000Z","DOBERMAN INFINITY「#PRLG TOUR ROAD MOVIE (TEASER SPOT)」( from 12.02 1st AL「THE LINE」)",59009,421,5,9
"51","orCQA8__ZCs","2015-09-28T09:07:25.000Z","A.F.R.O - 始めの一歩 (Official MusicVideo)",33206,256,11,8
"52","0uY3SyKo9a0","2015-09-16T20:00:00.000Z","DOBERMAN INFINITY「JUMP AROUND ∞」MV",2380324,9366,395,458
"53","n4AWGoSmXBg","2015-09-17T20:00:30.000Z","My Little Lover / 「ターミナル」short ver.",43265,114,2,3
"54","MELiMjifJ1w","2015-08-20T15:00:00.000Z","HAN-KUN 「SUN DANCER」 TEASER #あっちーぜ",275857,950,22,53
"55","IHRehjZBDAg","2015-08-17T15:00:00.000Z","A.F.R.O - Life Goes On [Official Music Video]",18448,177,9,3
"56","nfzGIWMYW4o","2015-08-03T08:57:05.000Z","A.F.R.O「7th」official audio - digest ver. -",5479,59,6,2
"57","9eZXgH3stRs","2015-07-18T03:00:01.000Z","A.F.R.O - 「7th」Trailer ""Intro～kickass～""",9622,96,9,1
"58","aJaT4-EYzZI","2015-07-09T07:49:12.000Z","phatmans after school「FR/DAY NIGHT」MV",296841,1627,31,56
"59","ftKx3IjwwOU","2015-07-09T07:49:29.000Z","phatmans after school「7日間.」MV",521539,4070,52,159
"60","UEYKNps-mnc","2015-06-17T21:00:00.000Z","DOBERMAN INFINITY 「SAY YEAH!!」MV",2791656,10132,350,310
"61","IvjUsD5Qkq4","2015-06-05T08:59:57.000Z","南壽あさ子「かたむすび」",123945,691,22,23
"62","0R6GesUcUlE","2015-06-03T14:51:25.000Z","シクラメン - SKYWALKER / SHIKLAMEN - SKYWALKER",34267,269,13,7
"63","JaKY5WbMOfg","2015-05-08T03:01:43.000Z","シクラメン / 「肉だんご1000kmマラソンの旅」 夏ツアー２０１５タイトル発表",5101,28,2,2
"64","kZqy30fPaNk","2015-03-05T02:45:56.000Z","【3.25発売】HAN-KUN TOUR 2014 LEGEND ～Roots& Future～ DVD Official Trailer",31284,171,8,8
"65","eDE_Kh6feVk","2015-01-20T07:24:01.000Z","WOWOW連続ドラマW「贖罪の奏鳴曲」スポット映像",20980,20,4,1
"66","EDTs9yDiXP8","2015-01-15T09:44:09.000Z","映画「さよなら歌舞伎町」予告編",35862,74,3,4
"67","nB_NmiIaSDY","2014-11-25T02:54:04.000Z","藍坊主 「ココーノ」初回限定盤特典CD B面集ダイジェスト",20532,118,10,4
"68","Xbnj6s0RuDg","2014-11-19T06:30:28.000Z","八王子P×伊東歌詞太郎／By Your Side 【ダイハツ COPEN 「XPLAYミュージック」】第 1 弾",102075,1128,20,33
"69","lX7Llhgn6Os","2014-12-02T09:00:00.000Z","藍坊主「ココーノ」アルバムトレーラー",43272,204,10,7
"70","g62HXFMnoeg","2014-11-18T14:50:42.000Z","「さよならスペースシャトル」MV_Short ver.",141593,680,15,26
"71","ivKoh2lBifI","2014-11-12T09:00:07.000Z","藍坊主「バタフライ」(Short ver.) リリックムービー / aobozu ""butterfly""",56159,266,10,8
"72","FJOFKrfnhcY","2014-10-28T15:00:43.000Z","TWIN CROSS「誰かのサンタクロース」（from「ホワイトギフト。」）Music Video",41724,295,13,14
"73","gy0UOChl3tw","2014-10-16T22:00:03.000Z","DOBERMAN INFINITY「INFINITY」MV",1622107,6914,159,215
"74","2LvkEF793h0","2014-10-10T04:03:45.000Z","藍坊主「夏の銀景」Music Video",66213,240,13,8
"75","Xrz17iUsyHY","2014-09-29T15:22:38.000Z","TWIN CROSS「AKIRAMENAI」",31463,168,3,6
"76","3ti7_1B0SGk","2014-08-29T14:09:20.000Z","藍坊主「向日葵」MV（Full Ver.）",230058,1290,39,67
"77","MXP7V3rBy8Y","2014-08-22T08:00:11.000Z","8/27発売 HAN-KUN Live DVD「MAGIC MOMENT SHOW CASE 2014」ダイジェスト映像",50316,144,12,4
"78","ZntcAOX87tw","2014-08-14T02:42:58.000Z","上江洌.清作＆The BK Sounds!!「スーダラ節」MV from「アイランド２」",29436,122,2,4
"79","NHw8OMsZ7B0","2014-08-09T03:00:19.000Z","HAN-KUN - I Say... (Official Lyric Video)",358620,1266,39,41
"80","fJF3yuwKjJc","2014-07-14T23:00:01.000Z","ニッポン放送60周年記念ソング「忘れられぬミュージック」リリックムービー",178433,923,48,38
"81","8irU7C_XJWw","2014-06-30T10:53:15.000Z","HAN-KUN / Roots&Future アルバムダイジェストMIX (mixed by KING LIFE STAR)",37186,268,29,8
"82","MnPwNYhQH8c","2014-06-12T05:53:57.000Z","Wienners Major 1st AL「DIAMOND」全曲ダイジェスト 試聴トレイラー",46175,261,15,7
"83","rjI5qrZQ9lY","2014-06-08T12:00:03.000Z","A.F.R.O 「SPECIAL MIX - アゲ!!アゲッ!!ライブ楽しいver.- 」",13255,102,3,1
"84","bV1dkJLbLMs","2014-06-05T03:32:27.000Z","SALU ""COMEDY"" -ALBUM TRAILER-",86324,312,29,28
"85","fTtMNSr_DP4","2014-05-29T02:32:04.000Z","BACK DROP BOMB「FLOW（it's like that）」",46612,113,9,3
"86","LlNOJc3hgHY","2014-05-29T02:32:04.000Z","BACK DROP BOMB「GREAT VIEW」「TOKIO ON THE HORSE」「THE LIGHT 'N' THE DARK」from「VENOMETEORIC」",6178,13,3,0
"87","ngi2G4eup-U","2014-05-29T02:32:04.000Z","BACK DROP BOMB「BOOGIE AND SWERVE」",10041,28,4,2
"88","B8cq5JfNis4","2014-05-29T02:32:04.000Z","BACK DROP BOMB「graySONGzone」",25544,55,6,3
"89","yEfuCRpV0pQ","2014-05-29T02:32:04.000Z","FBDB「撫子MANGO FRUITS ～FBDB ANTHEM～」",8309,26,3,0
"90","TAXV4IW1lE8","2014-05-29T02:32:04.000Z","BACK DROP BOMB「IN ORDER TO FIND THE NEW SENSE」",15214,43,1,1
"91","bzN46VnRxEc","2014-05-29T02:32:04.000Z","BACK DROP BOMB「NEVER SHINED」",9410,27,2,1
"92","nx5xjvW5Scs","2014-05-29T02:32:04.000Z","BACK DROP BOMB「PERSPECTIVE」",11473,39,4,0
"93","7VJPhasHhdo","2014-05-29T02:32:04.000Z","BACK DROP BOMB「Sigh（cbsmgrfc classico mix）」",5328,10,1,0
"94","XcBcsyeLS3c","2014-05-29T02:32:04.000Z","BACK DROP BOMB「SIGH」",16365,47,2,3
"95","SW8-KfItpdQ","2014-05-29T02:32:04.000Z","BACK DROP BOMB「REMIND ME」",95069,204,10,7
"96","Mzu2aRnwj9A","2014-05-29T02:32:04.000Z","BACK DROP BOMB「NEVER SEEM TO LAST」",25241,92,2,2
"97","uGdlyqb6bVY","2014-05-29T02:32:04.000Z","BACK DROP BOMB「CLAP」",14457,36,1,1
"98","UF0Tvqu9aLg","2014-05-29T02:31:38.000Z","BACK DROP BOMB「THAT'S THE WAY WE UNITE」",195956,508,26,21
"99","wI28qqXJ888","2014-04-30T03:00:01.000Z","SALU「Goodtime」",2506950,7935,391,469
"100","O12PQ9hZ-Sk","2014-04-28T09:00:01.000Z","A.F.R.O「記念日 with HIDE from GReeeeN」PV",728256,2975,60,142
"101","GrfmR1_jdWg","2014-04-07T12:09:08.000Z","A.F.R.O 「記念日 with HIDE from GReeeeN」 (リリックムービー)",240810,1955,41,79
"102","EyyjO178YGY","2014-04-02T02:59:04.000Z","HAN-KUN - With me (Official Music Video)",1048744,3413,140,99
"103","Y3f7Gk1HUC8","2014-03-27T10:37:00.000Z","Wienners「LOVE ME TENDER」Music Video 完全限定生産シングル",128370,NA,NA,NA
"104","K4Hylw1zTtc","2014-03-28T02:58:53.000Z","A.F.R.O ー アフロより愛をこめて (アルバムダイジェスト) ""FROM A.F.R.O WITH LOVE""",29391,109,5,4
"105","m2BMj3t_Cyo","2014-03-12T23:55:10.000Z","Twin Cross「ユメサクラ」トレーラー",36553,202,1,4
"106","zwMt-WCfZ_8","2014-03-13T02:59:25.000Z","HAN-KUN 「With me」 Short Lyric Video",122038,538,15,31
"107","RHb9OOwT3fU","2014-02-26T11:57:07.000Z","Wienners 完全限定生産シングル「LOVE ME TENDER」DVD収録 トレイラー映像",24955,81,7,6
"108","MV0M7J4icrA","2014-02-20T09:02:16.000Z","南壽あさ子「どんぐりと花の空」Music Video",84065,425,11,15
"109","nP79acFvU2c","2014-02-12T03:40:36.000Z","映画「不気味なものの肌に触れる」予告編",17363,41,6,2
"110","HkRCDeMlyPQ","2014-02-08T03:33:19.000Z","映画「WOOD JOB!（ウッジョブ）～神去なあなあ日常～」予告",72620,183,4,5
"111","U9oRytBGwYM","2014-02-04T03:00:15.000Z","BABYMETAL 1st ALBUM ""BABYMETAL"" SPOT",144012,592,20,31
"112","V1EH0CKWm64","2013-11-05T10:59:53.000Z","Song Riders「Snowing Again」MV Short ver.",48326,262,10,2
"113","xwzWCjro1I4","2013-11-12T03:00:00.000Z","phatmans after school「ツキヨミ」MV",2651231,11900,277,420
"114","5THua3iM4cw","2013-11-02T15:00:03.000Z","TWIN CROSS「僕は君を笑わない」",96430,588,26,27
"115","F2AjsEgmzM4","2013-11-02T03:17:54.000Z","藍坊主「宇宙が広がるスピードで」フルMV from 2nd Mini Album「S/Normally」",123899,435,8,28
"116","XYZwmgsfhwY","2013-10-26T12:00:03.000Z","藍坊主 「虫の勾配」MV from 2nd Mini Album 「S/Normally」",102504,317,19,21
"117","WjqUHwyJdcY","2013-10-23T02:04:23.000Z","A.F.R.O 「ワンダーランド」リリックムービー (SATORUパートver.)",6464,36,7,4
"118","lsUujvXtPeI","2013-10-21T12:02:20.000Z","A.F.R.O「ワンダーランド」リリックムービー (UGパート ver.)",12918,83,7,2
"119","A5frlC-Jdfk","2013-10-15T03:00:00.000Z","TWIN CROSS「僕は君を笑わない」MVショートバージョン",22616,133,12,9
"120","Egk7TK-PM9A","2013-10-01T08:34:41.000Z","南壽あさ子『わたしのノスタルジア』Spot Movie《2013.10.23 Release!!》",65410,NA,NA,29
"121","wyZOePtID6s","2013-08-31T14:58:40.000Z","でんぱ組.inc「W.W.D Ⅱ」MV【マイナスからのスタート、やっぱキツい!?】",2623468,6430,225,734
"122","BCSW1Lhxnew","2013-09-01T15:00:39.000Z","SALU「堕天使パジャマ」",232868,952,69,75
"123","V7sEYgLBdZ8","2013-08-25T16:00:24.000Z","SALU「堕天使パジャマ」スポット映像",16118,51,2,5
"124","wrEghFCB_MQ","2013-08-23T19:41:08.000Z","Wienners「ト゛リームヒ゛ート」Music Video",285406,NA,NA,79
"125","rl2I7zt3FC0","2013-08-02T22:42:03.000Z","A.F.R.O 「北風サマー」「渚のマーメイド with World Sketch」歌詞付きライブ映像ダイジェスト",24164,72,11,2
"126","L7EIQsKhRHI","2013-08-02T22:41:33.000Z","A.F.R.O「青」 歌詞付きライブ映像",35637,139,11,11
"127","5GYexKhA_bg","2013-07-27T05:58:01.000Z","でんぱ組.inc「ノットボッチ...夏」MV Full【ちっとも羨ましくなんてないんだぁ～】",4876989,9800,550,921
"128","zTVw0s-2zyc","2013-07-18T13:00:43.000Z","Wienners「蒼天ディライト」Music Video",637238,NA,NA,115
"129","_q4MC8HbNyw","2013-07-10T03:00:12.000Z","「RIDE ON NOW」from『HAN-KUN HALL TOUR 2013 LEGEND～ROAD TO ZION～』",279974,732,24,52
"130","RZMws_aNcPQ","2013-07-04T04:15:56.000Z","LUV「いつか また・・・」",116153,482,32,24
"131","jSkNKYnxcsk","2013-07-04T07:32:28.000Z","salyu × salyu 「じぶんがいない」 ""jibunngainai"" studio live ver.",305204,2396,65,82
"132","RKhDC2gQ2ZU","2013-06-25T08:10:23.000Z","Wienners「蒼天ディライト / ドリームビート」期間限定盤 DVD Special Trailer Movie",41147,NA,NA,3
"133","sJOBrWsL4yw","2013-06-25T03:00:35.000Z","「HAN-KUN HALL TOUR 2-13 LEGEND ～ROAD TO ZION～」Live DVD予告編第2弾",63536,95,7,12
"134","JpqSDlyPWRo","2013-06-18T15:01:10.000Z","A.F.R.O - 青 MusicVideo ""Ao""",211254,605,45,75
"135","PSbG2WeKnbg","2013-06-13T15:00:49.000Z","「HAN-KUN HALL TOUR 2-13 LEGEND ～ROAD TO ZION～」Live DVD予告編第1弾",23745,84,2,9
"136","WimoLmOSgo4","2013-05-31T15:00:04.000Z","BABYMETAL『メギツネ』-MEGITSUNE Special?! Trailer-",67603,539,19,57
"137","023crgv44Vo","2013-05-17T08:35:38.000Z","シクラメン「Only 愛」振り付け講座",30068,111,5,12
"138","e8a2GvsnNK4","2013-05-16T16:21:48.000Z","SHIKATA「First love」MUSIC VIDEO",78490,298,5,28
"139","hD5BUEpGEhA","2013-05-12T09:06:04.000Z","A.F.R.O 4th Single「青」Special Trailer",8476,32,2,1
"140","pfpPL30Qd6g","2013-05-09T15:00:29.000Z","SALU「In My Life」",3299025,11171,430,575
"141","fMHj3U3-RA4","2013-05-01T07:57:37.000Z","でんぱ組.inc「でんでんぱっしょん」MV【楽しいことがなきゃバカみたいじゃん!?】",15089653,36468,1882,2981
"142","uOnClM6hi6E","2013-04-26T15:00:39.000Z","シクラメン「Only 愛」",546881,990,69,57
"143","Gzsbp0kqWQM","2013-04-24T03:40:40.000Z","TWIN CROSS「NAMIDA」MV short ver.",41436,121,3,11
"144","7vJwKgjttZg","2013-04-22T09:00:11.000Z","藍坊主「青空」",263201,616,26,59
"145","Vv7eZ6Dm7J4","2013-04-16T23:00:12.000Z","Song Riders「TRAUMA / Be」MV Short ver.",111987,747,11,71
"146","BRec2kUusrQ","2013-04-11T12:09:40.000Z","phatmans after school「メディアリテラシー」",656360,2561,60,89
"147","5A49PryyfS8","2013-04-08T09:00:12.000Z","シクラメン アルバム「スルメ１」トレーラー",35516,116,2,12
"148","62tVm5LBJ74","2013-03-20T05:09:57.000Z","NHK BS プレミアム 音楽熱帯夜 ショートダイジェスト",12942,85,1,10
"149","Uv1Ygi13_T8","2013-03-16T01:38:53.000Z","LUV「桜咲くころ...」ショートバージョン",43414,146,12,6
"150","-7MYJ-zG9ew","2013-03-14T15:00:54.000Z","LUV「one Piece feat. TOC from Hilcrhyme」",596925,1938,70,237
"151","8LZWSampn4U","2013-03-14T08:01:16.000Z","シクラメン「100年初恋」LIVE ver.＠2012.12.29 渋谷公会堂",360268,808,40,34
"152","NP3VKlUFAEs","2013-02-27T15:01:21.000Z","「湘南乃風 ～2023～」予告編",92436,283,13,41
"153","E5KRF3SnZ78","2013-02-19T23:02:05.000Z","Rihwa「GOOD LOVE with Michelle Branch」ショートバージョン",92383,232,7,16
"154","O6YFxusTkws","2013-02-15T11:00:54.000Z","シクラメン「舞い桜」",1072245,2515,141,101
"155","laOEXxz8v0U","2013-02-15T11:00:54.000Z","シクラメン「僕の宝物」",1571002,3502,184,154
"156","ha-oGAZUvhs","2013-02-15T09:00:33.000Z","livetune feat. 初音ミク「Redial」試聴トレーラー(3/20発売「Re:Dial」より）",34675,426,5,63
"157","Wblz3XxUPFc","2013-02-10T13:00:48.000Z","ゆず「イロトリドリ」ダンスレクチャー",522838,693,86,39
"158","6GOLuJjV2kU","2013-02-05T15:00:39.000Z","ゆず「イロトリドリ」",16249563,26699,2418,2115
"159","Mz7LNpliKl0","2013-02-04T05:56:15.000Z","でんぱ組.inc×かせきさいだぁ「くちづけキボンヌ」＠節分のMEME TOKYO FES 2013",234862,662,25,34
"160","7Jdae_5zeBg","2013-01-31T12:22:40.000Z","UNISON SQUARE GARDEN 4thアルバム「CIDER ROAD」トレイラー",135287,491,8,15
"161","4U1Vty1YsFs","2013-01-31T12:24:17.000Z","UNISON SQUARE GARDEN ONEMAN TOUR 2012 SPECIAL ～Spring Spring Spring～ at ZEPP TOKYO 2012.04.21",230158,1060,11,63
"162","grWuGfpyahA","2013-01-31T23:00:41.000Z","Rihwa「モンスターのかくれんぼ」MVショートバージョン",112454,348,7,24
"163","YbojSgGKRHs","2013-01-30T01:00:25.000Z","湘南乃風「雪月花」SHORT FILM 特別ダイジェスト映像",73223,157,12,12
"164","HJHKVk273L0","2013-01-23T16:55:05.000Z","A.F.R.O「北風アワー」試聴トレーラー",7231,31,3,0
"165","YNfiTHwbJ-Q","2013-01-21T03:33:13.000Z","でんぱ組.inc「W.W.D」2013.1.20 in ZEPP TOKYO",1160087,3226,88,275
